t, Cuff Pressure, Target Pressure
2.786 , 89.72 , 150
2.787 , 112.04 , 150
2.787 , 106.43 , 150
2.788 , 85.05 , 150
2.789 , 89.33 , 150
2.79 , 89.49 , 150
2.79 , 100.46 , 150
2.791 , 103.59 , 150
2.792 , 85.67 , 150
2.793 , 89.88 , 150
2.794 , 90.46 , 150
2.794 , 110.0 , 150
2.795 , 106.55 , 150
2.796 , 85.05 , 150
2.797 , 89.15 , 150
2.798 , 94.51 , 150
2.798 , 102.29 , 150
2.799 , 101.9 , 150
2.8 , 97.76 , 150
2.801 , 90.82 , 150
2.801 , 91.33 , 150
2.802 , 110.46 , 150
2.803 , 100.73 , 150
2.804 , 94.71 , 150
2.804 , 91.14 , 150
2.805 , 91.0 , 150
2.806 , 104.58 , 150
2.806 , 100.3 , 150
2.807 , 96.43 , 150
2.808 , 85.42 , 150
2.809 , 90.18 , 150
2.809 , 112.82 , 150
2.81 , 101.76 , 150
2.811 , 93.2 , 150
2.812 , 91.37 , 150
2.812 , 88.85 , 150
2.813 , 95.15 , 150
2.814 , 119.11 , 150
2.815 , 101.17 , 150
2.815 , 85.56 , 150
2.816 , 90.0 , 150
2.817 , 93.66 , 150
2.818 , 104.9 , 150
2.818 , 105.81 , 150
2.819 , 86.36 , 150
2.82 , 88.88 , 150
2.821 , 92.61 , 150
2.821 , 107.12 , 150
2.822 , 99.24 , 150
2.823 , 94.99 , 150
2.824 , 92.45 , 150
2.824 , 94.03 , 150
2.825 , 115.34 , 150
2.826 , 105.88 , 150
2.827 , 86.82 , 150
2.827 , 89.08 , 150
2.828 , 93.0 , 150
2.829 , 109.11 , 150
2.83 , 98.17 , 150
2.83 , 93.82 , 150
2.831 , 92.88 , 150
2.832 , 90.32 , 150
2.833 , 116.69 , 150
2.833 , 104.19 , 150
2.834 , 87.41 , 150
2.835 , 91.99 , 150
2.836 , 93.59 , 150
2.836 , 111.54 , 150
2.837 , 98.08 , 150
2.838 , 92.29 , 150
2.839 , 87.0 , 150
2.839 , 90.25 , 150
2.84 , 117.33 , 150
2.841 , 105.36 , 150
2.842 , 89.61 , 150
2.842 , 88.51 , 150
2.843 , 89.43 , 150
2.844 , 97.05 , 150
2.844 , 113.73 , 150
2.845 , 97.92 , 150
2.846 , 91.21 , 150
2.847 , 93.18 , 150
2.847 , 90.55 , 150
2.848 , 117.51 , 150
2.849 , 106.27 , 150
2.85 , 88.72 , 150
2.85 , 91.9 , 150
2.851 , 95.06 , 150
2.852 , 116.02 , 150
2.853 , 98.01 , 150
2.853 , 102.49 , 150
2.854 , 88.69 , 150
2.855 , 90.78 , 150
2.856 , 116.96 , 150
2.856 , 106.96 , 150
2.857 , 88.05 , 150
2.858 , 91.78 , 150
2.859 , 95.42 , 150
2.859 , 98.79 , 150
2.86 , 109.8 , 150
2.861 , 102.68 , 150
2.862 , 89.63 , 150
2.863 , 91.07 , 150
2.863 , 116.25 , 150
2.864 , 107.62 , 150
2.865 , 87.41 , 150
2.866 , 91.69 , 150
2.866 , 95.97 , 150
2.867 , 99.84 , 150
2.868 , 108.77 , 150
2.869 , 101.97 , 150
2.869 , 90.55 , 150
2.87 , 91.53 , 150
2.871 , 115.13 , 150
2.872 , 108.22 , 150
2.873 , 100.34 , 150
2.874 , 91.74 , 150
2.874 , 96.13 , 150
2.875 , 119.62 , 150
2.876 , 99.38 , 150
2.877 , 88.51 , 150
2.877 , 90.98 , 150
2.878 , 91.78 , 150
2.879 , 114.95 , 150
2.879 , 108.24 , 150
2.88 , 87.05 , 150
2.881 , 91.62 , 150
2.882 , 91.39 , 150
2.882 , 101.51 , 150
2.883 , 106.71 , 150
2.884 , 88.17 , 150
2.885 , 91.74 , 150
2.886 , 92.29 , 150
2.886 , 113.76 , 150
2.887 , 108.61 , 150
2.888 , 87.18 , 150
2.889 , 91.62 , 150
2.889 , 96.77 , 150
2.89 , 102.59 , 150
2.891 , 105.42 , 150
2.892 , 87.82 , 150
2.893 , 92.45 , 150
2.893 , 92.74 , 150
2.894 , 112.91 , 150
2.895 , 108.81 , 150
2.896 , 87.23 , 150
2.896 , 91.39 , 150
2.897 , 97.02 , 150
2.898 , 103.82 , 150
2.899 , 101.21 , 150
2.9 , 87.73 , 150
2.9 , 92.81 , 150
2.901 , 93.41 , 150
2.902 , 111.6 , 150
2.903 , 108.72 , 150
2.903 , 87.27 , 150
2.904 , 91.51 , 150
2.905 , 93.04 , 150
2.905 , 104.97 , 150
2.906 , 103.36 , 150
2.907 , 100.0 , 150
2.908 , 93.57 , 150
2.909 , 93.98 , 150
2.909 , 110.85 , 150
2.91 , 108.93 , 150
2.911 , 87.57 , 150
2.912 , 91.53 , 150
2.913 , 97.48 , 150
2.913 , 106.25 , 150
2.914 , 102.88 , 150
2.915 , 99.22 , 150
2.916 , 94.09 , 150
2.916 , 94.55 , 150
2.917 , 113.96 , 150
2.918 , 108.72 , 150
2.919 , 87.94 , 150
2.919 , 94.03 , 150
2.92 , 94.09 , 150
2.921 , 107.26 , 150
2.922 , 102.2 , 150
2.923 , 98.7 , 150
2.923 , 94.35 , 150
2.924 , 95.1 , 150
2.925 , 110.92 , 150
2.926 , 108.93 , 150
2.926 , 87.89 , 150
2.927 , 93.98 , 150
2.928 , 93.96 , 150
2.928 , 106.73 , 150
2.929 , 102.91 , 150
2.93 , 99.31 , 150
2.931 , 94.39 , 150
2.932 , 94.96 , 150
2.932 , 110.32 , 150
2.933 , 109.09 , 150
2.934 , 88.12 , 150
2.935 , 94.48 , 150
2.935 , 94.35 , 150
2.936 , 107.46 , 150
2.937 , 102.54 , 150
2.938 , 99.13 , 150
2.939 , 94.83 , 150
2.939 , 95.38 , 150
2.94 , 115.4 , 150
2.941 , 104.23 , 150
2.942 , 88.58 , 150
2.942 , 94.58 , 150
2.943 , 94.9 , 150
2.944 , 108.45 , 150
2.945 , 102.13 , 150
2.946 , 98.47 , 150
2.946 , 95.1 , 150
2.947 , 93.2 , 150
2.948 , 116.11 , 150
2.948 , 104.53 , 150
2.949 , 95.95 , 150
2.95 , 94.83 , 150
2.951 , 95.33 , 150
2.951 , 98.37 , 150
2.952 , 122.34 , 150
2.953 , 103.66 , 150
2.954 , 88.92 , 150
2.954 , 93.57 , 150
2.955 , 116.82 , 150
2.956 , 104.83 , 150
2.957 , 95.65 , 150
2.958 , 95.1 , 150
2.958 , 95.61 , 150
2.959 , 98.6 , 150
2.96 , 122.13 , 150
2.961 , 104.07 , 150
2.962 , 88.81 , 150
2.962 , 93.66 , 150
2.963 , 117.42 , 150
2.964 , 105.13 , 150
2.965 , 95.28 , 150
2.965 , 95.22 , 150
2.966 , 95.95 , 150
2.967 , 110.41 , 150
2.968 , 101.81 , 150
2.969 , 97.85 , 150
2.969 , 95.95 , 150
2.97 , 93.59 , 150
2.971 , 118.24 , 150
2.972 , 105.63 , 150
2.972 , 95.26 , 150
2.973 , 95.51 , 150
2.974 , 96.34 , 150
2.975 , 111.17 , 150
2.975 , 101.74 , 150
2.976 , 104.58 , 150
2.977 , 95.95 , 150
2.978 , 97.12 , 150
2.979 , 109.16 , 150
2.979 , 109.5 , 150
2.98 , 89.72 , 150
2.981 , 95.67 , 150
2.982 , 96.18 , 150
2.982 , 110.39 , 150
2.983 , 102.13 , 150
2.984 , 98.4 , 150
2.985 , 96.18 , 150
2.985 , 93.98 , 150
2.986 , 118.08 , 150
2.987 , 105.81 , 150
2.988 , 95.74 , 150
2.989 , 95.79 , 150
2.989 , 96.5 , 150
2.99 , 110.99 , 150
2.991 , 102.2 , 150
2.992 , 98.44 , 150
2.992 , 96.43 , 150
2.993 , 94.19 , 150
2.994 , 118.36 , 150
2.995 , 106.02 , 150
2.995 , 95.88 , 150
2.996 , 96.04 , 150
2.997 , 96.73 , 150
2.998 , 111.31 , 150
2.999 , 102.22 , 150
2.999 , 98.6 , 150
3.0 , 96.59 , 150
3.001 , 94.39 , 150
3.001 , 118.72 , 150
3.002 , 106.2 , 150
3.003 , 95.95 , 150
3.004 , 96.2 , 150
3.005 , 97.0 , 150
3.005 , 99.54 , 150
3.006 , 122.5 , 150
3.007 , 105.17 , 150
3.007 , 90.3 , 150
3.008 , 94.51 , 150
3.009 , 98.26 , 150
3.009 , 109.45 , 150
3.01 , 109.64 , 150
3.011 , 90.71 , 150
3.012 , 93.41 , 150
3.013 , 99.68 , 150
3.013 , 111.51 , 150
3.014 , 102.66 , 150
3.015 , 98.67 , 150
3.016 , 97.0 , 150
3.016 , 94.67 , 150
3.017 , 118.95 , 150
3.018 , 106.59 , 150
3.019 , 90.98 , 150
3.019 , 96.54 , 150
3.02 , 97.41 , 150
3.021 , 99.91 , 150
3.021 , 123.07 , 150
3.022 , 105.45 , 150
3.023 , 90.71 , 150
3.024 , 94.87 , 150
3.024 , 118.95 , 150
3.025 , 106.55 , 150
3.026 , 96.41 , 150
3.027 , 90.94 , 150
3.027 , 93.68 , 150
3.028 , 97.48 , 150
3.029 , 109.93 , 150
3.03 , 103.89 , 150
3.03 , 90.48 , 150
3.031 , 96.93 , 150
3.032 , 97.62 , 150
3.032 , 111.7 , 150
3.033 , 110.89 , 150
3.034 , 90.64 , 150
3.035 , 94.05 , 150
3.036 , 97.09 , 150
3.036 , 109.96 , 150
3.037 , 104.23 , 150
3.038 , 100.8 , 150
3.039 , 97.16 , 150
3.039 , 97.85 , 150
3.04 , 117.14 , 150
3.041 , 111.15 , 150
3.042 , 90.71 , 150
3.042 , 97.09 , 150
3.043 , 97.16 , 150
3.044 , 109.73 , 150
3.045 , 104.65 , 150
3.045 , 101.17 , 150
3.046 , 97.12 , 150
3.047 , 95.65 , 150
3.048 , 117.03 , 150
3.048 , 105.91 , 150
3.049 , 98.7 , 150
3.05 , 97.16 , 150
3.051 , 97.39 , 150
3.051 , 100.53 , 150
3.052 , 125.27 , 150
3.053 , 105.45 , 150
3.054 , 97.51 , 150
3.055 , 96.2 , 150
3.055 , 116.96 , 150
3.056 , 106.36 , 150
3.057 , 99.52 , 150
3.058 , 97.57 , 150
3.058 , 97.57 , 150
3.059 , 109.7 , 150
3.06 , 105.81 , 150
3.061 , 102.52 , 150
3.062 , 97.8 , 150
3.062 , 96.5 , 150
3.063 , 116.66 , 150
3.064 , 106.43 , 150
3.065 , 100.0 , 150
3.066 , 97.87 , 150
3.066 , 97.69 , 150
3.067 , 109.41 , 150
3.068 , 106.27 , 150
3.069 , 102.91 , 150
3.069 , 97.69 , 150
3.07 , 98.15 , 150
3.071 , 116.18 , 150
3.072 , 106.36 , 150
3.072 , 100.53 , 150
3.073 , 97.92 , 150
3.074 , 97.76 , 150
3.075 , 109.0 , 150
3.076 , 107.12 , 150
3.076 , 103.62 , 150
3.077 , 97.78 , 150
3.078 , 98.1 , 150
3.079 , 115.66 , 150
3.08 , 112.75 , 150
3.08 , 91.39 , 150
3.081 , 96.02 , 150
3.082 , 101.74 , 150
3.083 , 126.37 , 150
3.084 , 104.99 , 150
3.084 , 92.52 , 150
3.085 , 97.69 , 150
3.086 , 97.71 , 150
3.086 , 118.04 , 150
3.087 , 112.82 , 150
3.088 , 91.55 , 150
3.089 , 96.48 , 150
3.09 , 101.92 , 150
3.091 , 126.23 , 150
3.091 , 104.83 , 150
3.092 , 92.88 , 150
3.093 , 98.08 , 150
3.094 , 97.76 , 150
3.094 , 119.0 , 150
3.095 , 113.05 , 150
3.096 , 91.78 , 150
3.097 , 96.73 , 150
3.097 , 102.13 , 150
3.098 , 126.21 , 150
3.099 , 104.76 , 150
3.1 , 93.29 , 150
3.101 , 98.44 , 150
3.101 , 97.69 , 150
3.102 , 119.98 , 150
3.103 , 113.07 , 150
3.104 , 92.31 , 150
3.104 , 97.23 , 150
3.105 , 97.34 , 150
3.106 , 105.97 , 150
3.106 , 112.29 , 150
3.107 , 106.87 , 150
3.108 , 97.23 , 150
3.109 , 97.64 , 150
3.109 , 121.22 , 150
3.11 , 113.05 , 150
3.111 , 92.65 , 150
3.112 , 98.01 , 150
3.112 , 97.41 , 150
3.113 , 105.58 , 150
3.114 , 113.76 , 150
3.115 , 107.92 , 150
3.116 , 97.23 , 150
3.116 , 98.47 , 150
3.117 , 109.96 , 150
3.118 , 108.17 , 150
3.119 , 107.78 , 150
3.12 , 99.22 , 150
3.12 , 98.44 , 150
3.121 , 106.04 , 150
3.122 , 116.57 , 150
3.123 , 109.34 , 150
3.124 , 97.99 , 150
3.124 , 99.22 , 150
3.125 , 124.77 , 150
3.126 , 114.26 , 150
3.127 , 95.1 , 150
3.127 , 99.84 , 150
3.128 , 98.54 , 150
3.129 , 105.81 , 150
3.13 , 118.31 , 150
3.13 , 110.03 , 150
3.131 , 97.78 , 150
3.132 , 101.33 , 150
3.133 , 125.86 , 150
3.134 , 113.48 , 150
3.134 , 96.96 , 150
3.135 , 100.82 , 150
3.136 , 104.01 , 150
3.137 , 122.13 , 150
3.138 , 105.72 , 150
3.138 , 100.11 , 150
3.139 , 102.49 , 150
3.14 , 106.78 , 150
3.141 , 112.13 , 150
3.142 , 113.5 , 150
3.143 , 102.15 , 150
3.143 , 104.67 , 150
3.144 , 121.38 , 150
3.145 , 106.87 , 150
3.146 , 102.04 , 150
3.147 , 103.27 , 150
3.148 , 106.18 , 150
3.149 , 113.96 , 150
3.149 , 115.04 , 150
3.15 , 102.98 , 150
3.151 , 99.75 , 150
3.152 , 106.04 , 150
3.153 , 128.08 , 150
3.153 , 111.86 , 150
3.154 , 97.16 , 150
3.155 , 101.05 , 150
3.156 , 125.47 , 150
3.157 , 112.59 , 150
3.157 , 102.08 , 150
3.158 , 103.55 , 150
3.159 , 104.46 , 150
3.16 , 117.51 , 150
3.161 , 109.0 , 150
3.162 , 105.75 , 150
3.162 , 103.75 , 150
3.163 , 123.51 , 150
3.164 , 118.36 , 150
3.165 , 104.42 , 150
3.166 , 104.05 , 150
3.167 , 104.07 , 150
3.167 , 115.52 , 150
3.168 , 110.99 , 150
3.169 , 107.92 , 150
3.17 , 103.82 , 150
3.171 , 104.14 , 150
3.172 , 111.76 , 150
3.173 , 106.59 , 150
3.173 , 104.28 , 150
3.174 , 103.73 , 150
3.175 , 113.53 , 150
3.176 , 113.3 , 150
3.177 , 109.96 , 150
3.178 , 103.62 , 150
3.178 , 103.73 , 150
3.179 , 124.06 , 150
3.18 , 118.24 , 150
3.181 , 97.32 , 150
3.182 , 102.38 , 150
3.183 , 111.51 , 150
3.184 , 131.84 , 150
3.184 , 112.34 , 150
3.185 , 102.59 , 150
3.186 , 103.3 , 150
3.187 , 127.79 , 150
3.188 , 118.01 , 150
3.189 , 98.26 , 150
3.189 , 103.78 , 150
3.19 , 108.22 , 150
3.191 , 129.09 , 150
3.192 , 108.79 , 150
3.193 , 101.81 , 150
3.194 , 103.11 , 150
3.194 , 129.41 , 150
3.195 , 113.82 , 150
3.196 , 99.98 , 150
3.197 , 102.59 , 150
3.198 , 108.1 , 150
3.199 , 125.98 , 150
3.199 , 109.02 , 150
3.2 , 103.52 , 150
3.201 , 106.09 , 150
3.202 , 109.86 , 150
3.203 , 115.95 , 150
3.204 , 102.36 , 150
3.205 , 105.88 , 150
3.206 , 107.71 , 150
3.206 , 122.36 , 150
3.207 , 109.96 , 150
3.208 , 106.25 , 150
3.209 , 106.41 , 150
3.21 , 108.03 , 150
3.21 , 118.72 , 150
3.211 , 118.77 , 150
3.212 , 100.34 , 150
3.213 , 103.07 , 150
3.214 , 108.88 , 150
3.215 , 112.06 , 150
3.216 , 109.54 , 150
3.216 , 106.43 , 150
3.217 , 106.71 , 150
3.218 , 122.77 , 150
3.219 , 119.98 , 150
3.22 , 99.52 , 150
3.221 , 103.78 , 150
3.221 , 109.73 , 150
3.222 , 134.45 , 150
3.223 , 112.5 , 150
3.224 , 100.5 , 150
3.225 , 105.72 , 150
3.226 , 119.34 , 150
3.227 , 120.21 , 150
3.227 , 99.52 , 150
3.228 , 104.97 , 150
3.229 , 110.25 , 150
3.23 , 132.91 , 150
3.231 , 111.06 , 150
3.231 , 101.3 , 150
3.232 , 106.09 , 150
3.233 , 114.58 , 150
3.234 , 113.44 , 150
3.235 , 113.48 , 150
3.236 , 99.31 , 150
3.236 , 102.68 , 150
3.237 , 108.45 , 150
3.238 , 125.36 , 150
3.239 , 114.05 , 150
3.24 , 100.62 , 150
3.24 , 103.11 , 150
3.241 , 128.86 , 150
3.242 , 115.4 , 150
3.243 , 101.9 , 150
3.244 , 105.42 , 150
3.245 , 107.23 , 150
3.245 , 130.01 , 150
3.246 , 114.17 , 150
3.247 , 99.89 , 150
3.248 , 103.75 , 150
3.249 , 126.87 , 150
3.25 , 114.26 , 150
3.25 , 104.81 , 150
3.251 , 105.95 , 150
3.252 , 106.64 , 150
3.253 , 117.9 , 150
3.254 , 111.4 , 150
3.255 , 109.16 , 150
3.255 , 105.97 , 150
3.256 , 106.02 , 150
3.257 , 122.36 , 150
3.258 , 119.09 , 150
3.259 , 105.86 , 150
3.26 , 105.33 , 150
3.261 , 114.05 , 150
3.261 , 114.88 , 150
3.262 , 111.74 , 150
3.263 , 105.06 , 150
3.264 , 104.97 , 150
3.265 , 126.07 , 150
3.266 , 110.53 , 150
3.267 , 105.56 , 150
3.267 , 104.53 , 150
3.268 , 111.63 , 150
3.269 , 118.93 , 150
3.27 , 113.82 , 150
3.271 , 104.14 , 150
3.272 , 114.99 , 150
3.273 , 113.37 , 150
3.274 , 113.53 , 150
3.274 , 104.44 , 150
3.275 , 103.78 , 150
3.276 , 109.8 , 150
3.277 , 123.62 , 150
3.278 , 114.97 , 150
3.279 , 102.54 , 150
3.279 , 104.3 , 150
3.28 , 130.56 , 150
3.281 , 117.35 , 150
3.282 , 103.04 , 150
3.283 , 103.41 , 150
3.284 , 109.09 , 150
3.285 , 128.04 , 150
3.285 , 115.18 , 150
3.286 , 101.46 , 150
3.287 , 104.58 , 150
3.288 , 128.43 , 150
3.289 , 115.29 , 150
3.29 , 104.76 , 150
3.29 , 103.43 , 150
3.291 , 109.16 , 150
3.292 , 132.94 , 150
3.293 , 114.42 , 150
3.294 , 100.5 , 150
3.295 , 104.97 , 150
3.296 , 124.99 , 150
3.296 , 114.19 , 150
3.297 , 107.46 , 150
3.298 , 103.75 , 150
3.299 , 109.73 , 150
3.3 , 134.52 , 150
3.301 , 113.25 , 150
3.301 , 100.46 , 150
3.302 , 105.65 , 150
3.303 , 120.99 , 150
3.304 , 113.71 , 150
3.305 , 110.62 , 150
3.306 , 106.64 , 150
3.307 , 105.75 , 150
3.307 , 113.28 , 150
3.308 , 118.4 , 150
3.309 , 114.03 , 150
3.31 , 105.42 , 150
3.311 , 117.12 , 150
3.312 , 113.98 , 150
3.312 , 113.66 , 150
3.313 , 105.81 , 150
3.314 , 104.88 , 150
3.315 , 111.24 , 150
3.316 , 123.0 , 150
3.317 , 115.59 , 150
3.318 , 104.12 , 150
3.318 , 105.26 , 150
3.319 , 131.33 , 150
3.32 , 118.72 , 150
3.321 , 101.53 , 150
3.322 , 106.57 , 150
3.322 , 109.91 , 150
3.323 , 127.35 , 150
3.324 , 115.91 , 150
3.325 , 102.82 , 150
3.326 , 105.1 , 150
3.327 , 130.99 , 150
3.328 , 117.14 , 150
3.328 , 103.69 , 150
3.329 , 107.42 , 150
3.33 , 109.41 , 150
3.331 , 131.93 , 150
3.332 , 115.98 , 150
3.333 , 101.9 , 150
3.333 , 105.49 , 150
3.334 , 128.54 , 150
3.335 , 115.82 , 150
3.336 , 106.48 , 150
3.337 , 107.78 , 150
3.338 , 110.16 , 150
3.339 , 134.49 , 150
3.34 , 114.1 , 150
3.34 , 101.08 , 150
3.341 , 106.11 , 150
3.342 , 122.57 , 150
3.343 , 114.1 , 150
3.344 , 110.19 , 150
3.345 , 107.3 , 150
3.345 , 106.41 , 150
3.346 , 114.51 , 150
3.347 , 117.44 , 150
3.348 , 113.96 , 150
3.349 , 106.27 , 150
3.35 , 118.59 , 150
3.351 , 114.26 , 150
3.351 , 113.21 , 150
3.352 , 106.55 , 150
3.353 , 105.49 , 150
3.354 , 111.92 , 150
3.355 , 121.88 , 150
3.356 , 115.52 , 150
3.357 , 107.55 , 150
3.357 , 115.04 , 150
3.358 , 115.13 , 150
3.359 , 115.88 , 150
3.36 , 105.36 , 150
3.361 , 104.83 , 150
3.362 , 110.89 , 150
3.363 , 126.07 , 150
3.363 , 104.69 , 150
3.364 , 108.15 , 150
3.365 , 112.52 , 150
3.366 , 117.05 , 150
3.367 , 117.97 , 150
3.368 , 103.91 , 150
3.368 , 104.53 , 150
3.369 , 110.25 , 150
3.37 , 130.79 , 150
3.371 , 116.25 , 150
3.372 , 102.66 , 150
3.373 , 105.81 , 150
3.374 , 119.32 , 150
3.374 , 119.68 , 150
3.375 , 102.45 , 150
3.376 , 104.58 , 150
3.377 , 110.41 , 150
3.378 , 133.97 , 150
3.379 , 115.72 , 150
3.379 , 101.9 , 150
3.38 , 106.11 , 150
3.381 , 127.05 , 150
3.382 , 115.52 , 150
3.383 , 108.26 , 150
3.384 , 108.24 , 150
3.384 , 110.85 , 150
3.385 , 135.73 , 150
3.386 , 114.63 , 150
3.387 , 101.74 , 150
3.388 , 106.82 , 150
3.389 , 123.23 , 150
3.39 , 114.81 , 150
3.391 , 110.94 , 150
3.391 , 100.5 , 150
3.392 , 106.89 , 150
3.393 , 135.09 , 150
3.394 , 112.73 , 150
3.395 , 102.59 , 150
3.396 , 107.94 , 150
3.396 , 117.94 , 150
3.397 , 115.27 , 150
3.398 , 101.05 , 150
3.399 , 107.0 , 150
3.4 , 111.44 , 150
3.401 , 132.39 , 150
3.402 , 111.7 , 150
3.402 , 104.35 , 150
3.403 , 108.61 , 150
3.404 , 114.9 , 150
3.405 , 116.53 , 150
3.406 , 117.58 , 150
3.407 , 105.56 , 150
3.408 , 105.42 , 150
3.408 , 128.84 , 150
3.409 , 111.4 , 150
3.41 , 106.32 , 150
3.411 , 109.16 , 150
3.412 , 112.43 , 150
3.413 , 118.49 , 150
3.413 , 119.41 , 150
3.414 , 104.01 , 150
3.415 , 105.33 , 150
3.416 , 111.08 , 150
3.417 , 133.01 , 150
3.418 , 116.87 , 150
3.418 , 103.04 , 150
3.419 , 106.66 , 150
3.42 , 129.62 , 150
3.421 , 120.94 , 150
3.422 , 102.54 , 150
3.423 , 105.49 , 150
3.423 , 111.35 , 150
3.424 , 135.84 , 150
3.425 , 115.95 , 150
3.426 , 102.52 , 150
3.427 , 107.23 , 150
3.428 , 125.75 , 150
3.429 , 115.66 , 150
3.429 , 110.25 , 150
3.43 , 109.11 , 150
3.431 , 108.47 , 150
3.432 , 136.74 , 150
3.433 , 114.58 , 150
3.434 , 102.68 , 150
3.434 , 107.94 , 150
3.435 , 108.1 , 150
3.436 , 115.59 , 150
3.437 , 113.64 , 150
3.438 , 108.56 , 150
3.439 , 107.46 , 150
3.44 , 114.35 , 150
3.44 , 113.21 , 150
3.441 , 103.89 , 150
3.442 , 109.02 , 150
3.443 , 107.62 , 150
3.444 , 117.14 , 150
3.445 , 118.01 , 150
3.445 , 106.57 , 150
3.446 , 106.34 , 150
3.447 , 129.87 , 150
3.448 , 112.2 , 150
3.449 , 106.89 , 150
3.45 , 109.91 , 150
3.451 , 113.37 , 150
3.452 , 119.18 , 150
3.452 , 120.21 , 150
3.453 , 104.99 , 150
3.454 , 106.11 , 150
3.455 , 125.66 , 150
3.456 , 112.68 , 150
3.457 , 109.7 , 150
3.457 , 110.14 , 150
3.458 , 111.4 , 150
3.459 , 122.59 , 150
3.46 , 121.77 , 150
3.461 , 103.18 , 150
3.462 , 106.27 , 150
3.463 , 121.15 , 150
3.463 , 114.99 , 150
3.464 , 112.82 , 150
3.465 , 109.84 , 150
3.466 , 109.86 , 150
3.467 , 126.53 , 150
3.468 , 122.75 , 150
3.469 , 102.27 , 150
3.469 , 106.87 , 150
3.47 , 112.89 , 150
3.471 , 118.2 , 150
3.472 , 115.43 , 150
3.473 , 109.09 , 150
3.474 , 109.02 , 150
3.475 , 130.56 , 150
3.476 , 122.77 , 150
3.476 , 109.38 , 150
3.477 , 108.1 , 150
3.478 , 114.9 , 150
3.479 , 122.68 , 150
3.48 , 117.44 , 150
3.481 , 107.8 , 150
3.482 , 108.22 , 150
3.482 , 133.37 , 150
3.483 , 122.04 , 150
3.484 , 103.07 , 150
3.485 , 107.42 , 150
3.486 , 113.28 , 150
3.487 , 127.33 , 150
3.488 , 118.54 , 150
3.488 , 106.55 , 150
3.489 , 108.03 , 150
3.49 , 134.26 , 150
3.491 , 120.71 , 150
3.492 , 106.71 , 150
3.493 , 106.96 , 150
3.494 , 112.66 , 150
3.494 , 132.09 , 150
3.495 , 118.77 , 150
3.496 , 104.83 , 150
3.497 , 108.03 , 150
3.498 , 122.5 , 150
3.499 , 122.27 , 150
3.5 , 104.53 , 150
3.5 , 106.94 , 150
3.501 , 112.84 , 150
3.502 , 136.99 , 150
3.503 , 117.72 , 150
3.504 , 104.28 , 150
3.505 , 108.79 , 150
3.505 , 127.26 , 150
3.506 , 117.28 , 150
3.507 , 111.83 , 150
3.508 , 110.69 , 150
3.509 , 113.5 , 150
3.51 , 138.27 , 150
3.51 , 116.04 , 150
3.511 , 104.3 , 150
3.512 , 109.64 , 150
3.513 , 122.77 , 150
3.514 , 116.96 , 150
3.515 , 115.13 , 150
3.516 , 110.32 , 150
3.516 , 109.02 , 150
3.517 , 115.5 , 150
3.518 , 123.28 , 150
3.519 , 105.52 , 150
3.52 , 110.6 , 150
3.521 , 118.43 , 150
3.522 , 118.24 , 150
3.522 , 118.47 , 150
3.523 , 108.72 , 150
3.524 , 108.1 , 150
3.525 , 113.53 , 150
3.526 , 113.5 , 150
3.527 , 119.48 , 150
3.527 , 111.38 , 150
3.528 , 115.27 , 150
3.529 , 120.16 , 150
3.53 , 121.31 , 150
3.531 , 106.87 , 150
3.532 , 107.71 , 150
3.533 , 113.21 , 150
3.533 , 134.52 , 150
3.534 , 119.27 , 150
3.535 , 111.63 , 150
3.536 , 113.12 , 150
3.537 , 123.83 , 150
3.538 , 123.07 , 150
3.539 , 104.9 , 150
3.539 , 107.87 , 150
3.54 , 113.6 , 150
3.541 , 138.27 , 150
3.542 , 118.27 , 150
3.543 , 111.38 , 150
3.544 , 111.47 , 150
3.545 , 128.2 , 150
3.545 , 124.03 , 150
3.546 , 103.69 , 150
3.547 , 108.72 , 150
3.548 , 114.51 , 150
3.549 , 138.34 , 150
3.55 , 115.59 , 150
3.551 , 109.77 , 150
3.551 , 110.0 , 150
3.552 , 133.99 , 150
3.553 , 123.58 , 150
3.554 , 103.98 , 150
3.555 , 109.8 , 150
3.556 , 114.65 , 150
3.556 , 135.36 , 150
3.557 , 114.51 , 150
3.558 , 107.19 , 150
3.559 , 111.6 , 150
3.56 , 117.51 , 150
3.561 , 122.29 , 150
3.561 , 105.68 , 150
3.562 , 110.85 , 150
3.563 , 114.24 , 150
3.564 , 131.24 , 150
3.565 , 114.26 , 150
3.566 , 109.57 , 150
3.567 , 112.15 , 150
3.567 , 115.04 , 150
3.568 , 122.29 , 150
3.569 , 122.77 , 150
3.57 , 106.73 , 150
3.571 , 113.41 , 150
3.572 , 126.34 , 150
3.572 , 115.18 , 150
3.573 , 112.68 , 150
3.574 , 112.29 , 150
3.575 , 113.12 , 150
3.576 , 126.05 , 150
3.577 , 124.31 , 150
3.578 , 104.99 , 150
3.578 , 108.54 , 150
3.579 , 114.63 , 150
3.58 , 117.88 , 150
3.581 , 115.59 , 150
3.582 , 111.83 , 150
3.583 , 111.92 , 150
3.584 , 130.35 , 150
3.584 , 124.83 , 150
3.585 , 104.19 , 150
3.586 , 109.27 , 150
3.587 , 115.29 , 150
3.588 , 121.65 , 150
3.589 , 118.2 , 150
3.59 , 110.89 , 150
3.591 , 110.92 , 150
3.591 , 134.13 , 150
