t, Cuff Pressure, Target Pressure
14.923 , 148.11 , 150
14.923 , 148.13 , 150
14.924 , 148.18 , 150
14.925 , 148.18 , 150
14.926 , 148.18 , 150
14.927 , 148.13 , 150
14.928 , 148.18 , 150
14.928 , 148.18 , 150
14.929 , 148.13 , 150
14.93 , 148.18 , 150
14.931 , 148.13 , 150
14.932 , 148.18 , 150
14.933 , 148.13 , 150
14.933 , 148.13 , 150
14.934 , 148.13 , 150
14.935 , 148.13 , 150
14.936 , 148.13 , 150
14.937 , 148.18 , 150
14.938 , 148.13 , 150
14.939 , 148.13 , 150
14.939 , 148.13 , 150
14.94 , 148.11 , 150
14.941 , 148.13 , 150
14.942 , 148.11 , 150
14.943 , 148.18 , 150
14.944 , 148.13 , 150
14.944 , 148.13 , 150
14.945 , 148.13 , 150
14.946 , 148.18 , 150
14.947 , 148.13 , 150
14.948 , 148.13 , 150
14.949 , 148.18 , 150
14.949 , 148.18 , 150
14.95 , 148.13 , 150
14.951 , 148.13 , 150
14.952 , 148.13 , 150
14.953 , 148.18 , 150
14.954 , 148.13 , 150
14.955 , 148.13 , 150
14.955 , 148.13 , 150
14.956 , 148.13 , 150
14.957 , 148.18 , 150
14.958 , 148.11 , 150
14.959 , 148.11 , 150
14.96 , 148.13 , 150
14.96 , 148.13 , 150
14.961 , 148.11 , 150
14.962 , 148.13 , 150
14.963 , 148.13 , 150
14.964 , 148.13 , 150
14.965 , 148.13 , 150
14.965 , 148.13 , 150
14.966 , 148.13 , 150
14.967 , 148.13 , 150
14.968 , 148.13 , 150
14.969 , 148.13 , 150
14.97 , 148.13 , 150
14.97 , 148.18 , 150
14.971 , 148.13 , 150
14.972 , 148.13 , 150
14.973 , 148.11 , 150
14.974 , 148.18 , 150
14.975 , 148.13 , 150
14.975 , 148.13 , 150
14.976 , 148.13 , 150
14.977 , 148.13 , 150
14.978 , 148.13 , 150
14.979 , 148.13 , 150
14.98 , 148.13 , 150
14.981 , 148.13 , 150
14.981 , 148.18 , 150
14.982 , 148.18 , 150
14.983 , 148.13 , 150
14.984 , 148.13 , 150
14.985 , 148.11 , 150
14.986 , 148.13 , 150
14.986 , 148.13 , 150
14.987 , 148.13 , 150
14.988 , 148.18 , 150
14.989 , 148.18 , 150
14.99 , 148.13 , 150
14.991 , 148.13 , 150
14.991 , 148.13 , 150
14.992 , 148.13 , 150
14.993 , 148.18 , 150
14.994 , 148.13 , 150
14.995 , 148.13 , 150
14.996 , 148.11 , 150
14.997 , 148.11 , 150
14.997 , 148.11 , 150
14.998 , 148.11 , 150
14.999 , 148.11 , 150
15.0 , 148.11 , 150
