t, Cuff Pressure, Reference Pressure, Oscillometric Waveform
0.9309999 , 159.28 , 158.16 , 1.119995
0.933 , 159.28 , 158.16 , 1.119995
0.934 , 159.28 , 158.16 , 1.119995
0.936 , 159.28 , 158.15 , 1.130005
0.938 , 159.28 , 158.14 , 1.139999
0.939 , 159.24 , 158.14 , 1.100006
0.941 , 159.28 , 158.13 , 1.149994
0.942 , 159.24 , 158.13 , 1.110001
0.9440001 , 159.21 , 158.12 , 1.090012
0.945 , 159.21 , 158.12 , 1.090012
0.947 , 159.21 , 158.12 , 1.090012
0.948 , 159.21 , 158.11 , 1.100006
0.95 , 159.19 , 158.11 , 1.080002
0.951 , 159.21 , 158.1 , 1.110001
0.952 , 159.21 , 158.1 , 1.110001
0.954 , 159.14 , 158.09 , 1.050003
0.955 , 159.19 , 158.09 , 1.100006
0.957 , 159.19 , 158.09 , 1.100006
0.959 , 159.19 , 158.08 , 1.110001
0.9599999 , 159.14 , 158.08 , 1.059998
0.962 , 159.14 , 158.07 , 1.069992
0.963 , 159.12 , 158.07 , 1.049988
0.965 , 159.08 , 158.06 , 1.020004
0.966 , 159.14 , 158.06 , 1.080002
0.968 , 159.12 , 158.05 , 1.069992
0.969 , 159.12 , 158.05 , 1.069992
0.971 , 159.08 , 158.04 , 1.040009
0.972 , 159.08 , 158.04 , 1.040009
0.974 , 159.08 , 158.03 , 1.050003
0.976 , 159.08 , 158.03 , 1.050003
0.977 , 159.12 , 158.03 , 1.089996
0.979 , 159.05 , 158.02 , 1.029999
0.98 , 159.05 , 158.02 , 1.029999
0.982 , 159.05 , 158.01 , 1.040009
0.983 , 159.01 , 158.01 , 1.0
0.985 , 159.01 , 158.0 , 1.009995
0.986 , 159.01 , 158.0 , 1.009995
0.988 , 158.98 , 157.99 , 0.9899902
0.989 , 158.98 , 157.99 , 0.9899902
0.991 , 158.96 , 157.98 , 0.980011
0.9929999 , 158.98 , 157.98 , 1.0
0.9940001 , 158.98 , 157.97 , 1.009995
0.996 , 158.96 , 157.97 , 0.9900055
0.9969999 , 158.96 , 157.96 , 1.0
0.999 , 158.96 , 157.96 , 1.0
1.0 , 158.92 , 157.96 , 0.9599915
1.002 , 158.96 , 157.95 , 1.01001
1.004 , 158.92 , 157.94 , 0.9799957
1.005 , 158.89 , 157.94 , 0.9499969
1.007 , 158.85 , 157.93 , 0.9200134
1.008 , 158.85 , 157.93 , 0.9200134
1.01 , 158.89 , 157.93 , 0.9600067
1.011 , 158.89 , 157.92 , 0.9700012
1.013 , 158.85 , 157.92 , 0.9300079
1.014 , 158.85 , 157.91 , 0.9400024
1.016 , 158.85 , 157.91 , 0.9400024
1.017 , 158.85 , 157.9 , 0.9500122
1.019 , 158.89 , 157.9 , 0.9900055
1.02 , 158.85 , 157.9 , 0.9500122
1.022 , 158.78 , 157.89 , 0.8899994
1.024 , 158.78 , 157.88 , 0.8999939
1.025 , 158.82 , 157.88 , 0.9400024
1.027 , 158.75 , 157.87 , 0.8800049
1.028 , 158.78 , 157.87 , 0.9100037
1.03 , 158.75 , 157.86 , 0.8899994
1.032 , 158.78 , 157.86 , 0.9199982
1.033 , 158.73 , 157.86 , 0.8699951
1.035 , 158.75 , 157.85 , 0.8999939
1.036 , 158.73 , 157.85 , 0.8799896
1.038 , 158.69 , 157.84 , 0.8500061
1.039 , 158.73 , 157.84 , 0.8899994
1.041 , 158.69 , 157.83 , 0.8600006
1.043 , 158.66 , 157.83 , 0.8300018
1.044 , 158.66 , 157.82 , 0.8399963
1.046 , 158.66 , 157.82 , 0.8399963
1.047 , 158.66 , 157.81 , 0.8500061
1.049 , 158.66 , 157.81 , 0.8500061
1.05 , 158.62 , 157.8 , 0.8199921
1.052 , 158.59 , 157.8 , 0.7899933
1.053 , 158.59 , 157.8 , 0.7899933
1.055 , 158.59 , 157.79 , 0.8000031
1.056 , 158.55 , 157.79 , 0.7600098
1.058 , 158.55 , 157.78 , 0.7700043
1.059 , 158.55 , 157.78 , 0.7700043
1.061 , 158.53 , 157.77 , 0.7599945
1.062 , 158.53 , 157.77 , 0.7599945
1.064 , 158.53 , 157.76 , 0.7700043
1.066 , 158.53 , 157.76 , 0.7700043
1.067 , 158.5 , 157.75 , 0.75
1.069 , 158.46 , 157.75 , 0.7100067
1.07 , 158.46 , 157.74 , 0.7200012
1.072 , 158.46 , 157.74 , 0.7200012
1.073 , 158.46 , 157.73 , 0.730011
1.075 , 158.46 , 157.73 , 0.730011
1.076 , 158.43 , 157.73 , 0.6999969
1.078 , 158.43 , 157.72 , 0.7099915
1.079 , 158.37 , 157.72 , 0.6499939
1.081 , 158.37 , 157.71 , 0.6599884
1.082 , 158.32 , 157.71 , 0.6100006
1.084 , 158.37 , 157.7 , 0.6699982
1.085 , 158.3 , 157.7 , 0.6000061
1.087 , 158.32 , 157.69 , 0.6300049
1.088 , 158.3 , 157.69 , 0.6100006
1.09 , 158.27 , 157.68 , 0.5900116
1.091 , 158.27 , 157.68 , 0.5900116
1.093 , 158.23 , 157.67 , 0.5599976
1.095 , 158.23 , 157.67 , 0.5599976
1.096 , 158.21 , 157.67 , 0.5400085
1.098 , 158.21 , 157.66 , 0.5500031
1.099 , 158.16 , 157.66 , 0.5
1.101 , 158.16 , 157.65 , 0.5100098
1.102 , 158.16 , 157.65 , 0.5100098
1.104 , 158.09 , 157.64 , 0.4499969
1.105 , 158.14 , 157.64 , 0.5
1.107 , 158.14 , 157.63 , 0.5099945
1.108 , 158.14 , 157.63 , 0.5099945
1.11 , 158.09 , 157.62 , 0.4700012
1.111 , 158.09 , 157.62 , 0.4700012
1.113 , 158.07 , 157.61 , 0.4600067
1.114 , 158.07 , 157.61 , 0.4600067
1.116 , 158.05 , 157.6 , 0.4499969
1.117 , 158.05 , 157.6 , 0.4499969
1.119 , 158.05 , 157.6 , 0.4499969
1.121 , 158.0 , 157.59 , 0.4100037
1.122 , 158.0 , 157.59 , 0.4100037
1.124 , 157.98 , 157.58 , 0.3999939
1.125 , 157.98 , 157.58 , 0.3999939
1.127 , 157.98 , 157.57 , 0.4099884
1.128 , 157.93 , 157.57 , 0.3599854
1.13 , 157.91 , 157.56 , 0.3500061
1.131 , 157.93 , 157.56 , 0.3699951
1.133 , 157.91 , 157.55 , 0.3600006
1.134 , 157.91 , 157.55 , 0.3600006
1.136 , 157.86 , 157.54 , 0.3200073
1.137 , 157.86 , 157.54 , 0.3200073
1.139 , 157.86 , 157.54 , 0.3200073
1.14 , 157.86 , 157.53 , 0.3300018
1.142 , 157.84 , 157.53 , 0.3099976
1.144 , 157.79 , 157.52 , 0.269989
1.145 , 157.77 , 157.52 , 0.25
1.147 , 157.75 , 157.51 , 0.2400055
1.148 , 157.77 , 157.51 , 0.2600098
1.15 , 157.75 , 157.5 , 0.25
1.151 , 157.7 , 157.5 , 0.1999969
1.153 , 157.7 , 157.49 , 0.2099915
1.154 , 157.68 , 157.49 , 0.1899872
1.156 , 157.7 , 157.48 , 0.2200012
1.157 , 157.7 , 157.48 , 0.2200012
1.159 , 157.63 , 157.47 , 0.1600037
1.16 , 157.63 , 157.47 , 0.1600037
1.162 , 157.63 , 157.47 , 0.1600037
1.163 , 157.63 , 157.46 , 0.1699982
1.165 , 157.56 , 157.46 , 0.09999084
1.167 , 157.52 , 157.45 , 0.07000732
1.168 , 157.52 , 157.45 , 0.07000732
1.17 , 157.5 , 157.44 , 0.05999756
1.172 , 157.5 , 157.44 , 0.05999756
1.173 , 157.5 , 157.43 , 0.07000732
1.175 , 157.47 , 157.43 , 0.04000854
1.176 , 157.43 , 157.42 , 0.009994507
1.178 , 157.43 , 157.42 , 0.009994507
1.18 , 157.43 , 157.41 , 0.01998901
1.182 , 157.4 , 157.41 , -0.01000977
1.183 , 157.4 , 157.4 , 0.0
1.185 , 157.4 , 157.4 , 0.0
1.186 , 157.36 , 157.39 , -0.02999878
1.188 , 157.29 , 157.39 , -0.1000061
1.19 , 157.36 , 157.38 , -0.02000427
1.191 , 157.36 , 157.38 , -0.02000427
1.193 , 157.36 , 157.37 , -0.009994507
1.195 , 157.29 , 157.37 , -0.08000183
1.196 , 157.29 , 157.36 , -0.07000732
1.198 , 157.27 , 157.36 , -0.08999634
1.2 , 157.27 , 157.35 , -0.08000183
1.201 , 157.24 , 157.35 , -0.1100006
1.203 , 157.27 , 157.34 , -0.06999207
1.204 , 157.27 , 157.34 , -0.06999207
1.206 , 157.2 , 157.33 , -0.1300049
1.208 , 157.2 , 157.33 , -0.1300049
1.209 , 157.18 , 157.32 , -0.1400146
1.211 , 157.2 , 157.32 , -0.1200104
1.212 , 157.2 , 157.31 , -0.1100006
1.214 , 157.13 , 157.31 , -0.1799927
1.215 , 157.18 , 157.31 , -0.1300049
1.217 , 157.18 , 157.3 , -0.1200104
1.218 , 157.11 , 157.3 , -0.1900024
1.22 , 157.13 , 157.29 , -0.1599884
1.221 , 157.11 , 157.29 , -0.1799927
1.223 , 157.11 , 157.28 , -0.1699982
1.224 , 157.06 , 157.28 , -0.2200012
1.226 , 157.11 , 157.27 , -0.1600037
1.227 , 157.04 , 157.27 , -0.230011
1.229 , 157.04 , 157.26 , -0.2200012
1.231 , 157.04 , 157.26 , -0.2200012
1.232 , 157.04 , 157.25 , -0.2100067
1.234 , 157.02 , 157.25 , -0.2299957
1.235 , 157.02 , 157.24 , -0.2200012
1.237 , 157.02 , 157.24 , -0.2200012
1.238 , 157.02 , 157.24 , -0.2200012
1.24 , 157.02 , 157.23 , -0.2099915
1.241 , 156.97 , 157.23 , -0.2599945
1.243 , 156.95 , 157.22 , -0.2700043
1.244 , 156.97 , 157.22 , -0.25
1.246 , 156.95 , 157.21 , -0.2600098
1.247 , 156.95 , 157.21 , -0.2600098
1.249 , 156.95 , 157.2 , -0.25
1.25 , 156.9 , 157.2 , -0.3000031
1.252 , 156.9 , 157.19 , -0.2900085
1.253 , 156.95 , 157.19 , -0.2400055
1.255 , 156.88 , 157.18 , -0.2999878
1.256 , 156.88 , 157.18 , -0.2999878
1.258 , 156.83 , 157.18 , -0.3499908
1.26 , 156.88 , 157.17 , -0.2899933
1.261 , 156.83 , 157.17 , -0.3399963
1.263 , 156.83 , 157.16 , -0.3300018
1.264 , 156.83 , 157.16 , -0.3300018
1.266 , 156.81 , 157.15 , -0.3399963
1.267 , 156.81 , 157.15 , -0.3399963
1.269 , 156.81 , 157.14 , -0.3300018
1.27 , 156.79 , 157.14 , -0.3500061
1.272 , 156.79 , 157.13 , -0.3400116
1.274 , 156.79 , 157.13 , -0.3400116
1.275 , 156.79 , 157.12 , -0.3300018
1.277 , 156.79 , 157.12 , -0.3300018
1.278 , 156.79 , 157.11 , -0.3200073
1.28 , 156.74 , 157.11 , -0.3699951
1.281 , 156.72 , 157.11 , -0.3899994
1.283 , 156.72 , 157.1 , -0.3800049
1.284 , 156.72 , 157.1 , -0.3800049
1.286 , 156.67 , 157.09 , -0.4199982
1.287 , 156.67 , 157.09 , -0.4199982
1.289 , 156.67 , 157.08 , -0.4100037
1.291 , 156.72 , 157.08 , -0.3600006
1.292 , 156.65 , 157.07 , -0.4200134
1.294 , 156.67 , 157.07 , -0.4000092
1.295 , 156.65 , 157.06 , -0.4100037
1.297 , 156.65 , 157.06 , -0.4100037
1.298 , 156.65 , 157.05 , -0.4000092
1.3 , 156.65 , 157.05 , -0.4000092
1.301 , 156.6 , 157.05 , -0.4499969
1.303 , 156.6 , 157.04 , -0.4399872
1.304 , 156.6 , 157.04 , -0.4399872
1.306 , 156.6 , 157.03 , -0.4299927
1.308 , 156.58 , 157.02 , -0.4400024
1.309 , 156.6 , 157.02 , -0.4199982
1.31 , 156.56 , 157.02 , -0.4600067
1.312 , 156.58 , 157.01 , -0.4299927
1.313 , 156.51 , 157.01 , -0.5
1.315 , 156.56 , 157.0 , -0.4400024
1.317 , 156.56 , 157.0 , -0.4400024
1.318 , 156.51 , 156.99 , -0.480011
1.32 , 156.49 , 156.99 , -0.5
1.321 , 156.51 , 156.98 , -0.4700012
1.323 , 156.51 , 156.98 , -0.4700012
1.324 , 156.49 , 156.98 , -0.4899902
1.326 , 156.49 , 156.97 , -0.4799957
1.327 , 156.49 , 156.97 , -0.4799957
1.329 , 156.44 , 156.96 , -0.5200043
1.33 , 156.49 , 156.96 , -0.4700012
1.332 , 156.49 , 156.95 , -0.4599915
1.333 , 156.42 , 156.95 , -0.5299988
1.335 , 156.44 , 156.94 , -0.5
1.336 , 156.44 , 156.94 , -0.5
1.338 , 156.42 , 156.93 , -0.5099945
1.34 , 156.44 , 156.93 , -0.4899902
1.341 , 156.37 , 156.92 , -0.5500031
1.343 , 156.37 , 156.92 , -0.5500031
1.344 , 156.42 , 156.92 , -0.5
1.346 , 156.37 , 156.91 , -0.5400085
1.347 , 156.37 , 156.91 , -0.5400085
1.349 , 156.37 , 156.9 , -0.5299988
1.351 , 156.37 , 156.89 , -0.5200043
1.352 , 156.37 , 156.89 , -0.5200043
1.354 , 156.35 , 156.88 , -0.5299988
1.355 , 156.35 , 156.88 , -0.5299988
1.357 , 156.35 , 156.88 , -0.5299988
1.358 , 156.37 , 156.87 , -0.5
1.36 , 156.37 , 156.87 , -0.5
1.361 , 156.37 , 156.86 , -0.4900055
1.363 , 156.35 , 156.86 , -0.5099945
1.364 , 156.28 , 156.85 , -0.5700073
1.366 , 156.33 , 156.85 , -0.5200043
1.368 , 156.33 , 156.84 , -0.5099945
1.369 , 156.28 , 156.84 , -0.5599976
1.371 , 156.28 , 156.83 , -0.5500031
1.372 , 156.28 , 156.83 , -0.5500031
1.374 , 156.33 , 156.82 , -0.4900055
1.375 , 156.28 , 156.82 , -0.5400085
1.377 , 156.28 , 156.82 , -0.5400085
1.378 , 156.26 , 156.81 , -0.5500031
1.38 , 156.26 , 156.81 , -0.5500031
1.381 , 156.26 , 156.8 , -0.5400085
1.383 , 156.21 , 156.8 , -0.5899963
1.384 , 156.21 , 156.79 , -0.5799866
1.386 , 156.19 , 156.79 , -0.5999908
1.388 , 156.21 , 156.78 , -0.5699921
1.389 , 156.21 , 156.78 , -0.5699921
1.391 , 156.21 , 156.77 , -0.5599976
1.392 , 156.19 , 156.77 , -0.5800018
1.394 , 156.19 , 156.76 , -0.5699921
1.395 , 156.19 , 156.76 , -0.5699921
1.397 , 156.21 , 156.75 , -0.5399933
1.399 , 156.19 , 156.75 , -0.5599976
1.4 , 156.19 , 156.75 , -0.5599976
1.402 , 156.15 , 156.74 , -0.5900116
1.403 , 156.15 , 156.74 , -0.5900116
1.405 , 156.15 , 156.73 , -0.5800018
1.406 , 156.12 , 156.73 , -0.6100006
1.408 , 156.12 , 156.72 , -0.6000061
1.409 , 156.12 , 156.72 , -0.6000061
1.411 , 156.12 , 156.71 , -0.5900116
1.412 , 156.12 , 156.71 , -0.5900116
1.414 , 156.1 , 156.7 , -0.5999908
1.415 , 156.1 , 156.7 , -0.5999908
1.417 , 156.12 , 156.69 , -0.5700073
1.419 , 156.12 , 156.69 , -0.5700073
1.42 , 156.1 , 156.69 , -0.5899963
1.422 , 156.05 , 156.68 , -0.6299896
1.423 , 156.05 , 156.68 , -0.6299896
1.425 , 156.1 , 156.67 , -0.5699921
1.426 , 156.05 , 156.67 , -0.6199951
1.428 , 156.03 , 156.66 , -0.6300049
1.429 , 156.05 , 156.66 , -0.6100006
1.431 , 156.05 , 156.65 , -0.5999908
1.433 , 156.03 , 156.65 , -0.6199951
1.434 , 155.99 , 156.64 , -0.6499939
1.436 , 156.03 , 156.64 , -0.6100006
1.437 , 156.03 , 156.63 , -0.6000061
1.439 , 156.03 , 156.63 , -0.6000061
1.44 , 156.03 , 156.62 , -0.5899963
1.442 , 155.99 , 156.62 , -0.6299896
1.443 , 155.99 , 156.62 , -0.6299896
1.445 , 155.96 , 156.61 , -0.6499939
1.446 , 155.96 , 156.61 , -0.6499939
1.448 , 155.99 , 156.6 , -0.6100006
1.449 , 155.99 , 156.6 , -0.6100006
1.451 , 155.99 , 156.59 , -0.5999908
1.453 , 155.96 , 156.59 , -0.6299896
1.454 , 155.92 , 156.58 , -0.6600037
1.456 , 155.99 , 156.58 , -0.5899963
1.457 , 155.96 , 156.57 , -0.6100006
1.459 , 155.96 , 156.57 , -0.6100006
1.46 , 155.92 , 156.56 , -0.6399994
1.462 , 155.85 , 156.56 , -0.7099915
1.463 , 155.85 , 156.56 , -0.7099915
1.465 , 155.85 , 156.55 , -0.6999969
1.467 , 155.85 , 156.54 , -0.6899872
1.468 , 155.85 , 156.54 , -0.6899872
1.47 , 155.89 , 156.53 , -0.6399994
1.471 , 155.85 , 156.53 , -0.6799927
1.473 , 155.85 , 156.52 , -0.6699982
1.474 , 155.83 , 156.52 , -0.6900024
1.476 , 155.85 , 156.52 , -0.6699982
1.478 , 155.83 , 156.51 , -0.6799927
1.479 , 155.83 , 156.51 , -0.6799927
1.481 , 155.83 , 156.5 , -0.6699982
1.482 , 155.83 , 156.5 , -0.6699982
1.484 , 155.83 , 156.49 , -0.6600037
1.485 , 155.8 , 156.49 , -0.6900024
1.487 , 155.8 , 156.48 , -0.6799927
1.488 , 155.83 , 156.48 , -0.6499939
1.49 , 155.8 , 156.47 , -0.6699982
1.492 , 155.8 , 156.47 , -0.6699982
1.493 , 155.8 , 156.46 , -0.6600037
1.495 , 155.76 , 156.46 , -0.7000122
1.496 , 155.8 , 156.46 , -0.6600037
1.498 , 155.8 , 156.45 , -0.6499939
1.499 , 155.73 , 156.45 , -0.7200012
1.501 , 155.76 , 156.44 , -0.6800079
1.502 , 155.73 , 156.44 , -0.7100067
1.504 , 155.76 , 156.43 , -0.6699982
1.505 , 155.73 , 156.43 , -0.6999969
1.507 , 155.73 , 156.42 , -0.6900024
1.508 , 155.73 , 156.42 , -0.6900024
1.51 , 155.73 , 156.41 , -0.6800079
1.512 , 155.69 , 156.41 , -0.7200012
1.513 , 155.73 , 156.4 , -0.6699982
1.515 , 155.73 , 156.4 , -0.6699982
1.516 , 155.69 , 156.39 , -0.6999969
1.518 , 155.69 , 156.39 , -0.6999969
1.52 , 155.69 , 156.38 , -0.6900024
1.521 , 155.69 , 156.38 , -0.6900024
1.523 , 155.69 , 156.37 , -0.6799927
1.524 , 155.69 , 156.37 , -0.6799927
1.526 , 155.66 , 156.36 , -0.6999969
1.527 , 155.66 , 156.36 , -0.6999969
1.529 , 155.66 , 156.36 , -0.6999969
1.53 , 155.62 , 156.35 , -0.730011
1.532 , 155.66 , 156.35 , -0.6900024
1.533 , 155.62 , 156.34 , -0.7200012
1.535 , 155.66 , 156.34 , -0.6799927
1.537 , 155.6 , 156.33 , -0.7299957
1.538 , 155.66 , 156.33 , -0.6699982
1.54 , 155.62 , 156.32 , -0.7000122
1.541 , 155.62 , 156.32 , -0.7000122
1.543 , 155.6 , 156.31 , -0.7099915
1.544 , 155.6 , 156.31 , -0.7099915
1.546 , 155.6 , 156.3 , -0.6999969
1.547 , 155.6 , 156.3 , -0.6999969
1.549 , 155.57 , 156.3 , -0.7299957
1.55 , 155.6 , 156.29 , -0.6899872
1.552 , 155.62 , 156.29 , -0.6699982
1.553 , 155.57 , 156.28 , -0.7099915
1.555 , 155.62 , 156.28 , -0.6600037
1.557 , 155.57 , 156.27 , -0.6999969
1.558 , 155.57 , 156.27 , -0.6999969
1.56 , 155.6 , 156.26 , -0.6599884
1.561 , 155.6 , 156.26 , -0.6599884
1.563 , 155.57 , 156.25 , -0.6799927
1.565 , 155.53 , 156.25 , -0.7200012
1.566 , 155.6 , 156.24 , -0.6399994
1.568 , 155.57 , 156.24 , -0.6699982
1.569 , 155.57 , 156.23 , -0.6599884
1.571 , 155.6 , 156.23 , -0.6299896
1.572 , 155.57 , 156.23 , -0.6599884
1.574 , 155.57 , 156.22 , -0.6499939
1.575 , 155.57 , 156.22 , -0.6499939
1.577 , 155.57 , 156.21 , -0.6399994
1.578 , 155.57 , 156.21 , -0.6399994
1.58 , 155.53 , 156.2 , -0.6699982
1.582 , 155.53 , 156.2 , -0.6699982
1.583 , 155.53 , 156.19 , -0.6600037
1.585 , 155.53 , 156.19 , -0.6600037
1.586 , 155.53 , 156.18 , -0.6499939
1.588 , 155.5 , 156.18 , -0.6799927
1.589 , 155.5 , 156.17 , -0.6699982
1.591 , 155.5 , 156.17 , -0.6699982
1.593 , 155.53 , 156.16 , -0.6300049
1.594 , 155.46 , 156.16 , -0.6999969
1.596 , 155.5 , 156.15 , -0.6499939
1.597 , 155.5 , 156.15 , -0.6499939
1.599 , 155.46 , 156.14 , -0.6799927
1.601 , 155.5 , 156.14 , -0.6399994
1.602 , 155.46 , 156.13 , -0.6699982
1.604 , 155.5 , 156.13 , -0.6300049
1.605 , 155.46 , 156.13 , -0.6699982
1.607 , 155.46 , 156.12 , -0.6599884
1.608 , 155.46 , 156.12 , -0.6599884
1.61 , 155.46 , 156.11 , -0.6499939
1.611 , 155.46 , 156.11 , -0.6499939
1.613 , 155.46 , 156.1 , -0.6399994
1.614 , 155.44 , 156.1 , -0.6600037
1.616 , 155.46 , 156.09 , -0.6299896
1.617 , 155.44 , 156.09 , -0.6499939
1.619 , 155.44 , 156.08 , -0.6399994
1.62 , 155.44 , 156.08 , -0.6399994
1.622 , 155.44 , 156.07 , -0.6300049
1.624 , 155.44 , 156.07 , -0.6300049
1.625 , 155.39 , 156.07 , -0.6800079
1.627 , 155.39 , 156.06 , -0.6699982
1.628 , 155.44 , 156.06 , -0.6199951
1.63 , 155.39 , 156.05 , -0.6600037
1.631 , 155.44 , 156.05 , -0.6100006
1.633 , 155.39 , 156.04 , -0.6499939
1.634 , 155.37 , 156.04 , -0.6699982
1.636 , 155.37 , 156.03 , -0.6600037
1.637 , 155.39 , 156.03 , -0.6399994
1.639 , 155.37 , 156.02 , -0.6500092
1.641 , 155.39 , 156.02 , -0.6300049
1.642 , 155.37 , 156.01 , -0.6399994
1.644 , 155.37 , 156.01 , -0.6399994
1.645 , 155.37 , 156.0 , -0.6300049
1.647 , 155.37 , 156.0 , -0.6300049
1.649 , 155.37 , 155.99 , -0.6200104
1.658 , 155.34 , 155.97 , -0.6300049
1.66 , 155.34 , 155.96 , -0.6200104
1.661 , 155.28 , 155.96 , -0.6800079
1.663 , 155.3 , 155.95 , -0.6499939
1.664 , 155.34 , 155.95 , -0.6100006
1.666 , 155.28 , 155.94 , -0.6600037
1.667 , 155.34 , 155.94 , -0.6000061
1.669 , 155.28 , 155.93 , -0.6499939
1.67 , 155.23 , 155.93 , -0.6999969
1.672 , 155.23 , 155.92 , -0.6900024
1.674 , 155.23 , 155.92 , -0.6900024
1.675 , 155.28 , 155.91 , -0.6300049
1.677 , 155.28 , 155.91 , -0.6300049
1.678 , 155.28 , 155.9 , -0.6199951
1.68 , 155.23 , 155.9 , -0.6699982
1.682 , 155.21 , 155.89 , -0.6799927
1.683 , 155.21 , 155.89 , -0.6799927
1.685 , 155.21 , 155.88 , -0.6699982
1.686 , 155.28 , 155.88 , -0.6000061
1.688 , 155.21 , 155.87 , -0.6599884
1.689 , 155.21 , 155.87 , -0.6599884
1.691 , 155.21 , 155.87 , -0.6599884
1.693 , 155.21 , 155.86 , -0.6499939
1.694 , 155.23 , 155.86 , -0.6300049
1.696 , 155.14 , 155.85 , -0.7100067
1.697 , 155.16 , 155.85 , -0.6900024
1.699 , 155.21 , 155.84 , -0.6299896
1.7 , 155.16 , 155.84 , -0.6799927
1.702 , 155.16 , 155.83 , -0.6699982
1.703 , 155.21 , 155.83 , -0.6199951
1.705 , 155.16 , 155.82 , -0.6600037
1.706 , 155.14 , 155.82 , -0.6800079
1.708 , 155.16 , 155.81 , -0.6499939
1.71 , 155.16 , 155.81 , -0.6499939
1.711 , 155.16 , 155.81 , -0.6499939
1.713 , 155.16 , 155.8 , -0.6399994
1.714 , 155.14 , 155.8 , -0.6600037
1.716 , 155.14 , 155.79 , -0.6499939
1.717 , 155.16 , 155.79 , -0.6299896
1.719 , 155.14 , 155.78 , -0.6399994
1.721 , 155.14 , 155.77 , -0.6300049
1.722 , 155.12 , 155.77 , -0.6500092
1.724 , 155.07 , 155.77 , -0.6999969
1.725 , 155.12 , 155.76 , -0.6399994
1.727 , 155.12 , 155.76 , -0.6399994
1.728 , 155.07 , 155.75 , -0.6799927
1.73 , 155.12 , 155.75 , -0.6300049
1.731 , 155.12 , 155.74 , -0.6200104
1.733 , 155.12 , 155.74 , -0.6200104
1.734 , 155.12 , 155.74 , -0.6200104
1.736 , 155.12 , 155.73 , -0.6100006
1.738 , 155.07 , 155.72 , -0.6499939
1.739 , 155.07 , 155.72 , -0.6499939
1.741 , 155.07 , 155.71 , -0.6399994
1.742 , 155.05 , 155.71 , -0.6600037
1.744 , 155.07 , 155.71 , -0.6399994
1.745 , 155.07 , 155.7 , -0.6299896
1.747 , 155.12 , 155.7 , -0.5800018
1.748 , 155.05 , 155.69 , -0.6399994
1.75 , 155.07 , 155.69 , -0.6199951
1.751 , 155.07 , 155.68 , -0.6099854
1.753 , 155.05 , 155.68 , -0.6299896
1.754 , 155.07 , 155.68 , -0.6099854
1.756 , 155.05 , 155.67 , -0.6199951
1.758 , 155.07 , 155.66 , -0.5899963
1.759 , 155.05 , 155.66 , -0.6100006
1.761 , 155.05 , 155.65 , -0.5999908
1.762 , 155.05 , 155.65 , -0.5999908
1.764 , 155.05 , 155.64 , -0.5899963
1.765 , 155.0 , 155.64 , -0.6399994
1.767 , 155.05 , 155.64 , -0.5899963
1.769 , 155.05 , 155.63 , -0.5800018
1.77 , 155.0 , 155.63 , -0.6300049
1.772 , 155.05 , 155.62 , -0.5699921
1.773 , 155.0 , 155.62 , -0.6199951
1.775 , 155.0 , 155.61 , -0.6100006
1.776 , 155.0 , 155.61 , -0.6100006
1.778 , 155.0 , 155.6 , -0.6000061
1.779 , 155.0 , 155.6 , -0.6000061
1.781 , 155.0 , 155.59 , -0.5899963
1.782 , 155.0 , 155.59 , -0.5899963
1.784 , 154.98 , 155.58 , -0.6000061
1.785 , 154.98 , 155.58 , -0.6000061
1.787 , 154.98 , 155.58 , -0.6000061
1.788 , 154.98 , 155.57 , -0.5900116
1.79 , 154.98 , 155.57 , -0.5900116
1.791 , 154.98 , 155.56 , -0.5800018
1.793 , 155.0 , 155.56 , -0.5599976
1.795 , 154.98 , 155.55 , -0.5700073
1.796 , 154.98 , 155.55 , -0.5700073
1.798 , 154.98 , 155.54 , -0.5599976
1.799 , 154.93 , 155.54 , -0.6100006
1.801 , 154.98 , 155.53 , -0.5500031
1.803 , 154.93 , 155.53 , -0.6000061
1.804 , 154.93 , 155.52 , -0.5900116
1.806 , 154.91 , 155.52 , -0.6100006
1.807 , 154.93 , 155.51 , -0.5800018
1.809 , 154.93 , 155.51 , -0.5800018
1.81 , 154.93 , 155.51 , -0.5800018
1.812 , 154.93 , 155.5 , -0.5700073
1.813 , 154.93 , 155.5 , -0.5700073
1.815 , 154.91 , 155.49 , -0.5800018
1.816 , 154.93 , 155.49 , -0.5600128
1.818 , 154.93 , 155.48 , -0.5500031
1.82 , 154.91 , 155.48 , -0.5699921
1.821 , 154.91 , 155.47 , -0.5599976
1.823 , 154.91 , 155.47 , -0.5599976
1.824 , 154.91 , 155.46 , -0.5500031
1.826 , 154.89 , 155.46 , -0.5700073
1.827 , 154.93 , 155.45 , -0.5200043
1.829 , 154.89 , 155.45 , -0.5599976
1.83 , 154.84 , 155.45 , -0.6100006
1.832 , 154.91 , 155.44 , -0.5299988
1.833 , 154.84 , 155.44 , -0.6000061
1.835 , 154.91 , 155.43 , -0.519989
1.837 , 154.91 , 155.42 , -0.5099945
1.838 , 154.89 , 155.42 , -0.5299988
1.84 , 154.91 , 155.41 , -0.5
1.841 , 154.91 , 155.41 , -0.5
1.843 , 154.91 , 155.41 , -0.5
1.844 , 154.91 , 155.4 , -0.4899902
